,shift,activity,date_time
970,122,CP-2.04 Exit through the turnstile 3,2017-01-25 08:47:45
971,122,Card reader CPC D1.41,2017-01-25 08:49:20
972,122,Card reader CPC D1.10,2017-01-25 08:49:26
973,122,Medical_documentation_and_release_records,2017-01-25 09:55:00
974,122,Medical_documentation_and_release_records,2017-01-25 10:08:00
975,122,Charge,2017-01-25 10:44:00
976,122,Patient_registration_for_HTMC,2017-01-25 13:47:00
977,122,Charge,2017-01-25 13:53:00
978,122,Patient_registration_for_HTMC,2017-01-25 14:04:00
979,122,Charge,2017-01-25 14:14:00
980,123,CP-2.04 Exit through the turnstile 3,2017-01-26 08:46:10
981,123,Charge,2017-01-26 10:01:00
982,123,Charge,2017-01-26 10:02:00
983,123,Charge,2017-01-26 10:11:00
984,123,Medical_documentation_and_release_records,2017-01-26 11:11:00
985,123,Patient_registration_for_HTMC,2017-01-26 11:17:00
986,124,CP-2.04 Exit through the turnstile 3,2017-01-27 08:37:04
987,124,Patient_registration_for_HTMC,2017-01-27 09:45:00
988,124,Patient_registration_for_HTMC,2017-01-27 10:41:00
989,124,Charge,2017-01-27 11:08:00
990,124,Charge,2017-01-27 12:26:00
991,125,CP-2.04 Exit through the turnstile 3,2017-01-30 08:45:32
992,125,Charge,2017-01-30 09:29:00
993,125,Charge,2017-01-30 09:39:00
994,125,Charge,2017-01-30 10:55:00
995,125,Charge,2017-01-30 14:16:00
996,125,Charge,2017-01-30 16:01:00
997,125,Charge,2017-01-30 16:43:00
998,126,CP-2.04 Exit through the turnstile 3,2017-01-31 08:53:25
999,126,Card reader CPC D1.10,2017-01-31 08:54:57
1000,126,Card reader CPC D1.41,2017-01-31 10:56:30
1001,126,Card reader CPC D1.10,2017-01-31 10:56:36
1002,126,Charge,2017-01-31 11:51:00
1003,126,Patient_registration_for_HTMC,2017-01-31 12:22:00
1004,126,Patient_registration_for_HTMC,2017-01-31 12:39:00
1005,127,CP-2.04 Exit through the turnstile 3,2017-02-01 08:46:44
1006,127,Card reader CPC D1.41,2017-02-01 08:48:13
1007,127,Card reader CPC D1.10,2017-02-01 08:48:20
1008,127,Charge,2017-02-01 10:08:00
1009,127,Charge,2017-02-01 11:41:00
1010,127,Patient_registration_for_HTMC,2017-02-01 11:52:00
1011,127,Patient_registration_for_HTMC,2017-02-01 12:11:00
1012,127,Medical_documentation_and_release_records,2017-02-01 12:57:00
1013,127,Patient_registration_for_HTMC,2017-02-01 13:14:00
1014,127,Card reader CPC D1.41,2017-02-01 17:35:35
1015,127,Card reader CPC D1.10,2017-02-01 17:35:41
1016,128,CP-2.04 Exit through the turnstile 3,2017-02-02 08:48:51
1017,128,CP-2.04 Exit through the turnstile 3,2017-02-02 08:48:54
1018,128,Patient_registration_for_HTMC,2017-02-02 09:47:00
1019,128,Patient_registration_for_HTMC,2017-02-02 10:02:00
1020,128,Card reader CPC D3.12 ESMI,2017-02-02 12:40:00
1021,128,Charge,2017-02-02 13:24:00
1022,128,Charge,2017-02-02 13:53:00
1023,128,Charge,2017-02-02 13:54:00
1024,128,Card reader CPC D3.34 (unit exit),2017-02-02 15:56:53
1025,128,Считыватель КПК D3.38-1,2017-02-02 15:57:39
1026,128,Считыватель ПЦ1.10-1,2017-02-02 16:00:02
1027,128,Считыватель ПЦ1.31-2,2017-02-02 16:00:16
1028,128,Считыватель ПЦ1.31-1,2017-02-02 16:00:17
1029,128,Считыватель ПЦ1.31-1,2017-02-02 16:11:17
1030,128,Считыватель ПЦ1.31-2,2017-02-02 16:11:17
1031,128,Считыватель ПЦ1.10-1,2017-02-02 16:11:32
1032,128,Считыватель ПЦ1.11-2,2017-02-02 16:11:48
1033,128,Считыватель КПК D3.38-2,2017-02-02 16:25:33
1034,129,CP-2.04 Exit through the turnstile 3,2017-02-03 08:44:31
1035,129,Card reader CPC D1.10,2017-02-03 08:46:02
1036,129,Patient_registration_for_HTMC,2017-02-03 09:42:00
1037,129,Charge,2017-02-03 10:02:00
1038,129,Charge,2017-02-03 10:12:00
1039,129,Patient_registration_for_specialized_medical_aid,2017-02-03 16:22:00
1040,130,CP-2.04 Exit through the turnstile 3,2017-02-06 08:48:38
1041,130,CP-2.04 Exit through the turnstile 3,2017-02-06 08:48:41
1042,130,Card reader CPC D1.41,2017-02-06 08:50:05
1043,130,Card reader CPC D1.10,2017-02-06 08:50:11
1044,130,Charge,2017-02-06 10:24:00
1045,130,Charge,2017-02-06 10:24:00
1046,130,Charge,2017-02-06 12:32:00
1047,130,Направление_на_ВМП-ОМС,2017-02-06 16:09:00
1048,131,CP-2.04 Exit through the turnstile 3,2017-02-07 08:41:16
1049,131,Card reader CPC D1.41,2017-02-07 08:42:40
1050,131,Card reader CPC D7.05,2017-02-07 08:45:37
1051,131,Charge,2017-02-07 09:31:00
1052,131,Card reader CPC D3.12 ESMI,2017-02-07 10:11:26
1053,131,Card reader CPC D3.12 ESMI,2017-02-07 11:27:43
1054,131,Charge,2017-02-07 12:18:00
1055,131,Charge,2017-02-07 12:35:00
1056,131,Charge,2017-02-07 12:52:00
1057,131,Medical_documentation_and_release_records,2017-02-07 13:58:00
1058,132,CP-2.04 Exit through the turnstile 3,2017-02-08 08:41:36
1059,132,Charge,2017-02-08 09:51:00
1060,132,Charge,2017-02-08 10:22:00
1061,132,Charge,2017-02-08 11:03:00
1062,132,Patient_registration_for_specialized_medical_aid,2017-02-08 11:05:00
1063,132,Patient_registration_for_specialized_medical_aid,2017-02-08 11:06:00
1064,132,Charge,2017-02-08 11:40:00
1065,132,Patient_registration_for_HTMC,2017-02-08 11:56:00
1066,132,Charge,2017-02-08 12:47:00
1067,132,Patient_registration_for_specialized_medical_aid,2017-02-08 12:47:00
1068,132,Patient_registration_for_HTMC,2017-02-08 15:06:00
1069,133,CP-2.04 Exit through the turnstile 3,2017-02-09 08:46:13
1070,133,Направление_на_ВМП-ОМС,2017-02-09 09:33:00
1071,133,Считыватель ПЦ1.29-1,2017-02-09 11:16:41
1072,133,Считыватель ПЦ1.29-2,2017-02-09 11:16:41
1073,133,Считыватель ПЦ1.11-2,2017-02-09 11:17:00
1074,133,Считыватель ПЦ1.10-1,2017-02-09 11:18:26
1075,133,Считыватель ПЦ1.31-1,2017-02-09 11:18:40
1076,133,Считыватель ПЦ1.31-2,2017-02-09 11:18:40
1077,133,Считыватель ПЦ1.31-1,2017-02-09 11:46:29
1078,133,Считыватель ПЦ1.31-2,2017-02-09 11:46:30
1079,133,Считыватель ПЦ1.11-2,2017-02-09 11:46:53
1080,133,Считыватель ПЦ1.12-2,2017-02-09 11:47:10
1081,133,Считыватель КПК D3.38-2,2017-02-09 11:49:06
1082,133,Card reader CPC D2.03 (entry) ESMI,2017-02-09 14:30:01
1083,134,CP-2.04 Exit through the turnstile 3,2017-02-10 08:47:07
1084,134,Card reader CPC D1.10,2017-02-10 08:48:42
1085,134,Charge,2017-02-10 11:00:00
1086,134,Charge,2017-02-10 11:16:00
1087,134,Charge,2017-02-10 11:17:00
1088,134,Card reader CPC D3.12 ESMI,2017-02-10 11:41:59
1089,134,Patient_registration_for_HTMC,2017-02-10 13:52:00
1090,134,Charge,2017-02-10 13:58:00
1091,134,Patient_registration_for_HTMC,2017-02-10 14:03:00
1092,134,Patient_registration_for_HTMC,2017-02-10 14:16:00
1093,134,Card reader CPC D3.12 ESMI,2017-02-10 17:02:12
1094,135,CP-2.04 Exit through the turnstile 3,2017-02-13 08:48:23
1095,135,Card reader CPC D1.10,2017-02-13 08:50:17
1096,135,Charge,2017-02-13 09:57:00
1097,135,Card reader CPC D2.03 (entry) ESMI,2017-02-13 10:13:19
1098,135,Считыватель КПК D3.38-1,2017-02-13 10:56:06
1099,135,Считыватель ПЦ1.12-2,2017-02-13 10:59:31
1100,135,Считыватель ПЦ1.12-1,2017-02-13 11:05:08
1101,135,Считыватель ПЦ1.11-1,2017-02-13 11:05:19
1102,135,Считыватель ПЦ1.11-2,2017-02-13 11:05:19
1103,135,Считыватель ПЦ1.31-1,2017-02-13 11:05:49
1104,135,Считыватель ПЦ1.31-2,2017-02-13 11:05:49
1105,135,Считыватель ПЦ1.11-2,2017-02-13 11:12:11
1106,135,Charge,2017-02-13 12:04:00
1107,135,Charge,2017-02-13 13:33:00
1108,135,Patient_registration_for_HTMC,2017-02-13 14:27:00
1109,136,CP-2.04 Exit through the turnstile 3,2017-02-14 08:46:17
1110,136,CP-2.04 Exit through the turnstile 3,2017-02-14 08:46:20
1111,136,Patient_registration_for_HTMC,2017-02-14 09:56:00
1112,136,Charge,2017-02-14 09:59:00
1113,136,Считыватель КПК D3.38-1,2017-02-14 10:10:07
1114,136,Считыватель ПЦ1.31-1,2017-02-14 10:11:50
1115,136,Patient_registration_for_HTMC,2017-02-14 11:03:00
1116,136,Charge,2017-02-14 12:23:00
1117,136,Charge,2017-02-14 12:51:00
1118,136,Charge,2017-02-14 12:57:00
1119,136,Charge,2017-02-14 13:07:00
1120,136,Charge,2017-02-14 13:09:00
1121,136,Регистрация_стационарного_пациента,2017-02-14 13:16:00
1122,136,Считыватель ПЦ1.11-1,2017-02-14 13:24:44
1123,136,Считыватель ПЦ1.11-2,2017-02-14 13:24:44
1124,136,Считыватель ПЦ1.31-1,2017-02-14 13:25:02
1125,136,Считыватель ПЦ1.31-2,2017-02-14 13:25:03
1126,136,Считыватель ПЦ1.31-1,2017-02-14 13:25:58
1127,136,Считыватель ПЦ1.31-2,2017-02-14 13:25:58
1128,136,Считыватель ПЦ1.31-1,2017-02-14 13:44:15
1129,136,Считыватель ПЦ1.31-2,2017-02-14 13:44:15
1130,136,Считыватель ПЦ1.31-2,2017-02-14 13:48:41
1131,136,Считыватель ПЦ1.11-2,2017-02-14 13:48:59
1132,136,Считыватель ПЦ1.11-1,2017-02-14 13:49:00
1133,136,Считыватель ПЦ1.12-2,2017-02-14 13:49:06
1134,136,Считыватель ПЦ1.12-1,2017-02-14 13:53:40
1135,136,Считыватель ПЦ1.11-1,2017-02-14 13:53:46
1136,136,Считыватель ПЦ1.11-2,2017-02-14 13:53:47
1137,136,Считыватель ПЦ1.31-1,2017-02-14 13:54:06
1138,136,Считыватель ПЦ1.31-2,2017-02-14 13:55:35
1139,136,Считыватель ПЦ1.11-1,2017-02-14 13:55:54
1140,136,Считыватель ПЦ1.11-2,2017-02-14 13:55:54
1141,136,Card reader CPC D3.34 (unit entry),2017-02-14 13:59:24
1142,136,Charge,2017-02-14 16:13:00
1143,137,CP-2.04 Exit through the turnstile 3,2017-02-15 08:45:34
1144,137,Charge,2017-02-15 10:28:00
1145,137,Charge,2017-02-15 11:26:00
1146,137,Charge,2017-02-15 11:38:00
1147,137,Patient_registration_for_HTMC,2017-02-15 13:03:00
1148,137,Patient_registration_for_HTMC,2017-02-15 16:29:00
1149,137,Patient_registration_for_HTMC,2017-02-15 16:42:00
1150,138,CP-2.04 Exit through the turnstile 3,2017-02-16 08:46:32
1151,138,CP-2.04 Exit through the turnstile 3,2017-02-16 08:46:35
1152,138,Card reader CPC D1.10,2017-02-16 08:48:17
1153,138,Charge,2017-02-16 10:58:00
1154,138,Card reader CPC D2.14 ESMI,2017-02-16 11:23:38
1155,138,Card reader CPC D3.11,2017-02-16 11:25:47
1156,138,Card reader CPC D3.09 (1A entry),2017-02-16 11:25:59
1157,138,Считыватель КПК D3.38-1,2017-02-16 11:26:54
1158,138,Считыватель ПЦ1.31-1,2017-02-16 11:28:52
1159,138,Считыватель ПЦ1.31-2,2017-02-16 11:36:45
1160,138,Считыватель ПЦ1.11-2,2017-02-16 11:37:06
1161,138,Charge,2017-02-16 11:52:00
1162,138,Charge,2017-02-16 14:03:00
1163,138,Считыватель ПЦ1.15-2,2017-02-16 14:45:43
1164,138,Считыватель ПЦ1.14-1,2017-02-16 14:45:46
1165,138,Считыватель ПЦ1.14-2,2017-02-16 14:45:47
1166,138,Card reader PC1.13-1,2017-02-16 14:46:13
1167,138,Считыватель ПЦ1.13-2,2017-02-16 14:46:13
1168,138,Считыватель ПЦ1.11-2,2017-02-16 14:46:20
1169,138,Считыватель ПЦ1.11-1,2017-02-16 14:46:21
1170,138,Считыватель ПЦ1.31-1,2017-02-16 15:02:42
1171,138,Считыватель ПЦ1.31-2,2017-02-16 15:02:42
1172,138,Считыватель ПЦ1.11-2,2017-02-16 15:03:02
1173,138,Card reader CPC D3.34 (unit entry),2017-02-16 15:20:41
1174,138,Card reader CPC D3.34 (unit exit),2017-02-16 16:25:35
1175,138,Считыватель КПК D3.38-1,2017-02-16 16:26:11
1176,138,Считыватель ПЦ1.11-2,2017-02-16 16:35:13
1177,138,Считыватель ПЦ1.11-1,2017-02-16 16:35:14
1178,138,Считыватель ПЦ1.11-2,2017-02-16 16:35:27
1179,138,Считыватель КПК D3.38-2,2017-02-16 16:37:08
1180,138,Card reader CPC D3.34 (unit entry),2017-02-16 16:37:53
1181,139,CP-2.04 Exit through the turnstile 3,2017-02-17 08:43:59
1182,139,CP-2.04 Exit through the turnstile 3,2017-02-17 08:44:02
1183,139,Card reader CPC D3.12 ESMI,2017-02-17 09:42:46
1184,139,Charge,2017-02-17 10:43:00
1185,139,Patient_registration_for_specialized_medical_aid,2017-02-17 11:02:00
1186,139,Charge,2017-02-17 12:45:00
1187,139,Charge,2017-02-17 12:47:00
1188,139,Charge,2017-02-17 13:42:00
1189,139,Charge,2017-02-17 13:42:00
1190,139,Charge,2017-02-17 14:06:00
1191,139,Charge,2017-02-17 15:45:00
1192,140,CP-2.04 Exit through the turnstile 3,2017-02-20 08:42:45
1193,140,Card reader CPC D1.41,2017-02-20 08:44:26
1194,140,Card reader CPC D1.10,2017-02-20 08:44:30
1195,140,Charge,2017-02-20 11:38:00
1196,140,Charge,2017-02-20 14:23:00
1197,140,Card reader CPC D3.34 (unit exit),2017-02-20 15:23:23
1198,140,Считыватель КПК D3.38-1,2017-02-20 15:24:02
1199,140,Считыватель КПК D3.38-2,2017-02-20 16:02:47
1200,140,Card reader CPC D3.34 (unit entry),2017-02-20 16:03:33
1201,140,Patient_registration_for_HTMC,2017-02-20 16:14:00
1202,140,Patient_registration_for_HTMC,2017-02-20 16:25:00
1203,140,Patient_registration_for_HTMC,2017-02-20 16:36:00
1204,141,CP-2.04 Exit through the turnstile 3,2017-02-21 08:53:31
1205,141,Card reader CPC D1.41,2017-02-21 08:54:58
1206,141,Card reader CPC D1.10,2017-02-21 08:55:04
1207,141,Patient_registration_for_HTMC,2017-02-21 09:34:00
1208,141,Charge,2017-02-21 10:01:00
1209,141,Charge,2017-02-21 10:34:00
1210,142,CP-2.04 Exit through the turnstile 3,2017-02-22 08:43:10
1211,142,CP-2.04 Exit through the turnstile 3,2017-02-22 08:43:13
1212,142,Card reader CPC D1.41,2017-02-22 08:44:46
1213,142,Card reader CPC D1.10,2017-02-22 08:44:52
1214,142,Patient_registration_for_HTMC,2017-02-22 11:07:00
1215,142,Charge,2017-02-22 12:30:00
1216,142,Charge,2017-02-22 12:32:00
1217,142,Patient_registration_for_specialized_medical_aid,2017-02-22 12:33:00
1218,142,Charge,2017-02-22 12:37:00
1219,142,Patient_registration_for_specialized_medical_aid,2017-02-22 12:38:00
1220,142,Patient_registration_for_HTMC,2017-02-22 13:43:00
1221,142,Charge,2017-02-22 14:41:00
1222,142,Patient_registration_for_specialized_medical_aid,2017-02-22 14:44:00
1223,142,Medical_documentation_and_release_records,2017-02-22 15:24:00
1224,142,Card reader CPC D1.41,2017-02-22 15:33:00
1225,143,CP-2.04 Exit through the turnstile 3,2017-02-27 08:46:36
1226,143,CP-2.04 Exit through the turnstile 3,2017-02-27 08:46:41
1227,143,Card reader CPC D1.10,2017-02-27 08:48:23
1228,143,Card reader CPC D7.05,2017-02-27 08:50:49
1229,143,Charge,2017-02-27 10:25:00
1230,143,Patient_registration_for_HTMC,2017-02-27 10:48:00
1231,143,Charge,2017-02-27 11:06:00
1232,143,Charge,2017-02-27 11:57:00
1233,143,Charge,2017-02-27 14:05:00
1234,143,Charge,2017-02-27 15:30:00
1235,143,Card reader CPC D3.34 (unit exit),2017-02-27 16:36:03
1236,143,Считыватель КПК D3.38-1,2017-02-27 16:36:40
1237,143,Card reader CPC D3.34 (unit entry),2017-02-27 16:43:48
1238,144,CP-2.04 Exit through the turnstile 3,2017-02-28 08:45:08
1239,144,Patient_registration_for_HTMC,2017-02-28 09:43:00
1240,144,Patient_registration_for_HTMC,2017-02-28 09:46:00
1241,144,Считыватель КПК D3.38-1,2017-02-28 10:00:53
1242,144,Считыватель КПК D3.38-2,2017-02-28 10:30:00
1243,144,Считыватель КПК D3.38-1,2017-02-28 11:26:50
1244,144,Считыватель КПК D3.38-2,2017-02-28 11:41:42
1245,144,Charge,2017-02-28 12:52:00
1246,144,Charge,2017-02-28 13:14:00
1247,144,Charge,2017-02-28 13:18:00
1248,144,Charge,2017-02-28 13:19:00
1249,144,Charge,2017-02-28 13:27:00
1250,145,CP-2.04 Exit through the turnstile 3,2017-03-01 08:48:36
1251,145,CP-2.04 Exit through the turnstile 3,2017-03-01 08:48:38
1252,145,Card reader CPC D1.41,2017-03-01 08:50:09
1253,145,Card reader CPC D1.10,2017-03-01 08:50:14
1254,145,Charge,2017-03-01 10:35:00
1255,145,Регистрация_пациента_по_КА,2017-03-01 10:36:00
1256,145,Card reader CPC D3.12 ESMI,2017-03-01 10:48:10
1257,145,Patient_registration_for_HTMC,2017-03-01 11:57:00
1258,145,Charge,2017-03-01 13:43:00
1259,145,Charge,2017-03-01 14:52:00
1260,145,Medical_documentation_and_release_records,2017-03-01 15:00:00
1261,145,Medical_documentation_and_release_records,2017-03-01 15:10:00
1262,146,CP-2.04 Exit through the turnstile 3,2017-03-02 08:41:16
1263,146,Charge,2017-03-02 09:36:00
1264,146,Charge,2017-03-02 10:30:00
1265,146,Card reader CPC D7.05,2017-03-02 12:02:22
1266,146,Charge,2017-03-02 12:24:00
1267,146,Patient_registration_for_specialized_medical_aid,2017-03-02 13:23:00
1268,146,Charge,2017-03-02 13:25:00
1269,146,Patient_registration_for_specialized_medical_aid,2017-03-02 13:26:00
1270,146,Card reader CPC D6.08,2017-03-02 15:45:25
1271,146,Card reader CPC D2.14 ESMI,2017-03-02 16:45:59
1272,147,CP-2.04 Exit through the turnstile 3,2017-03-03 08:44:17
1273,147,Card reader CPC D1.41,2017-03-03 08:45:34
1274,147,Card reader CPC D1.10,2017-03-03 08:45:40
1275,147,Card reader CPC D3.12 ESMI,2017-03-03 09:23:48
1276,147,Patient_registration_for_specialized_medical_aid,2017-03-03 14:42:00
1277,147,Charge,2017-03-03 16:18:00
1278,147,Charge,2017-03-03 16:38:00
1279,148,CP-2.04 Exit through the turnstile 3,2017-03-06 08:40:29
1280,148,Patient_registration_for_HTMC,2017-03-06 11:09:00
1281,148,Patient_registration_for_HTMC,2017-03-06 11:17:00
1282,148,Patient_registration_for_HTMC,2017-03-06 11:40:00
1283,148,Patient_registration_for_specialized_medical_aid,2017-03-06 12:59:00
1284,148,Charge,2017-03-06 14:13:00
1285,148,Patient_registration_for_specialized_medical_aid,2017-03-06 14:16:00
1286,148,Charge,2017-03-06 14:21:00
1287,148,Charge,2017-03-06 14:22:00
1288,148,Charge,2017-03-06 14:23:00
1289,148,Charge,2017-03-06 14:42:00
1290,148,Patient_registration_for_specialized_medical_aid,2017-03-06 14:48:00
1291,148,Patient_registration_for_specialized_medical_aid,2017-03-06 14:53:00
1292,148,Patient_registration_for_HTMC,2017-03-06 16:16:00
1293,148,Направление_на_ВМП-ОМС,2017-03-06 16:25:00
1294,148,Charge,2017-03-06 17:16:00
1295,149,CP-2.04 Exit through the turnstile 3,2017-03-10 08:44:34
1296,149,CP-2.04 Exit through the turnstile 3,2017-03-10 08:44:37
1297,149,Card reader CPC D1.10,2017-03-10 08:46:22
1298,149,Card reader CPC D7.05,2017-03-10 08:48:01
1299,149,Card reader CPC D1.41,2017-03-10 10:54:59
1300,149,Card reader CPC D1.10,2017-03-10 10:55:04
1301,149,Patient_registration_for_HTMC,2017-03-10 12:34:00
1302,149,Patient_registration_for_HTMC,2017-03-10 12:44:00
1303,149,Patient_registration_for_HTMC,2017-03-10 13:00:00
1304,149,Patient_registration_for_HTMC,2017-03-10 13:13:00
1305,149,Patient_registration_for_HTMC,2017-03-10 13:21:00
1306,149,Medical_documentation_and_release_records,2017-03-10 13:32:00
1307,149,Charge,2017-03-10 14:29:00
1308,149,Patient_registration_for_specialized_medical_aid,2017-03-10 14:36:00
1309,149,Patient_registration_for_specialized_medical_aid,2017-03-10 14:38:00
1310,149,Patient_registration_for_HTMC,2017-03-10 15:03:00
1311,149,Patient_registration_for_HTMC,2017-03-10 15:08:00
1312,150,CP-2.04 Exit through the turnstile 3,2017-03-13 08:43:55
1313,150,CP-2.04 Exit through the turnstile 3,2017-03-13 08:44:00
1314,150,Card reader CPC D1.41,2017-03-13 08:45:25
1315,150,Card reader CPC D1.10,2017-03-13 08:45:31
1316,150,Patient_registration_for_specialized_medical_aid,2017-03-13 10:57:00
1317,150,Charge,2017-03-13 11:01:00
1318,150,Patient_registration_for_HTMC,2017-03-13 12:14:00
1319,150,Charge,2017-03-13 13:41:00
1320,150,Charge,2017-03-13 14:11:00
1321,151,CP-2.04 Exit through the turnstile 3,2017-03-14 08:45:16
1322,151,Charge,2017-03-14 09:46:00
1323,151,Charge,2017-03-14 09:58:00
1324,151,Направление_на_ВМП-ОМС,2017-03-14 10:44:00
1325,151,Charge,2017-03-14 14:36:00
1326,151,Charge,2017-03-14 14:45:00
1327,152,CP-2.04 Exit through the turnstile 3,2017-03-15 08:44:41
1328,152,Charge,2017-03-15 09:21:00
1329,152,Patient_registration_for_HTMC,2017-03-15 09:42:00
1330,152,Card reader CPC D3.12 ESMI,2017-03-15 12:34:08
1331,152,Charge,2017-03-15 13:48:00
1332,152,Card reader CPC D3.34 (unit exit),2017-03-15 15:15:41
1333,152,Считыватель КПК D3.38-1,2017-03-15 15:16:22
1334,152,Считыватель ПЦ1.11-1,2017-03-15 15:18:17
1335,152,Считыватель ПЦ1.11-2,2017-03-15 15:18:17
1336,152,Считыватель ПЦ1.31-1,2017-03-15 15:18:40
1337,152,Считыватель ПЦ1.31-2,2017-03-15 15:18:40
1338,152,Считыватель ПЦ1.31-2,2017-03-15 15:43:19
1339,152,Считыватель ПЦ1.11-1,2017-03-15 15:43:36
1340,152,Считыватель ПЦ1.11-2,2017-03-15 15:43:36
1341,152,Считыватель КПК D3.38-2,2017-03-15 15:45:18
1342,152,Card reader CPC D7.06,2017-03-15 15:50:16
1343,153,CP-2.04 Exit through the turnstile 3,2017-03-16 08:44:07
1344,153,Charge,2017-03-16 11:21:00
1345,153,Направление_на_ВМП-ОМС,2017-03-16 12:25:00
1346,153,Card reader CPC D1.41,2017-03-16 15:35:11
1347,153,Charge,2017-03-16 15:46:00
1348,153,Patient_registration_for_specialized_medical_aid,2017-03-16 16:09:00
1349,153,Считыватель КПК D3.38-1,2017-03-16 16:22:30
1350,153,Считыватель ПЦ1.12-2,2017-03-16 16:25:52
1351,153,Считыватель ПЦ1.12-1,2017-03-16 16:25:53
1352,153,Card reader PC1.13-1,2017-03-16 16:32:28
1353,153,Считыватель ПЦ1.13-2,2017-03-16 16:32:29
1354,153,Считыватель КПК D3.38-2,2017-03-16 16:37:05
1355,153,Card reader CPC D3.34 (unit entry),2017-03-16 16:37:52
1356,154,Entry through the turnstile (CP-1),2017-03-17 08:38:29
1357,154,Считыватель ПЦ1.12-2,2017-03-17 14:05:00
1358,155,CP-2.04 Exit through the turnstile 3,2017-03-20 08:22:33
1359,155,CP-2.04 Exit through the turnstile 3,2017-03-20 08:22:38
1360,155,Card reader CPC D1.41,2017-03-20 08:24:03
1361,155,Card reader CPC D1.10,2017-03-20 08:24:10
1362,155,Регистрация_пациента_по_КА,2017-03-20 10:35:00
1363,155,Charge,2017-03-20 11:41:00
1364,155,Charge,2017-03-20 12:25:00
1365,155,Charge,2017-03-20 12:56:00
1366,155,Patient_registration_for_HTMC,2017-03-20 13:01:00
1367,155,Регистрация_пациента_по_КА,2017-03-20 13:20:00
1368,155,Patient_registration_for_HTMC,2017-03-20 13:57:00
1369,155,Patient_registration_for_HTMC,2017-03-20 14:04:00
1370,155,Patient_registration_for_HTMC,2017-03-20 14:33:00
1371,155,Charge,2017-03-20 15:04:00
1372,155,Charge,2017-03-20 15:22:00
1373,155,Card reader CPC D2.14 ESMI,2017-03-20 16:29:08
1374,156,CP-2.04 Exit through the turnstile 3,2017-03-21 08:40:51
1375,156,Charge,2017-03-21 09:03:00
1376,156,Patient_registration_for_specialized_medical_aid,2017-03-21 09:12:00
1377,156,Patient_registration_for_HTMC,2017-03-21 11:12:00
1378,156,Patient_registration_for_specialized_medical_aid,2017-03-21 13:07:00
1379,156,Patient_registration_for_specialized_medical_aid,2017-03-21 13:31:00
1380,156,Направление_на_ВМП-ОМС,2017-03-21 14:31:00
1381,156,Medical_documentation_and_release_records,2017-03-21 15:19:00
1382,156,Patient_registration_for_specialized_medical_aid,2017-03-21 15:59:00
1383,156,Medical_documentation_and_release_records,2017-03-21 17:08:00
1384,157,CP-2.04 Exit through the turnstile 3,2017-03-22 08:42:39
1385,157,CP-2.04 Exit through the turnstile 3,2017-03-22 08:42:43
1386,157,Charge,2017-03-22 09:56:00
1387,157,Patient_registration_for_specialized_medical_aid,2017-03-22 10:26:00
1388,157,Patient_registration_for_specialized_medical_aid,2017-03-22 10:39:00
1389,157,Регистрация_пациента_по_КА,2017-03-22 11:30:00
1390,157,Patient_registration_for_HTMC,2017-03-22 11:34:00
1391,157,Card reader ATR2 D1.0.06,2017-03-22 12:31:22
1392,157,Лифт 1 Счит.Двери 1,2017-03-22 13:45:09
1393,157,Medical_documentation_and_release_records,2017-03-22 15:40:00
1394,158,CP-2.04 Exit through the turnstile 3,2017-03-23 08:36:53
1395,158,CP-2.04 Exit through the turnstile 3,2017-03-23 08:36:56
1396,158,Card reader CPC D1.41,2017-03-23 08:38:43
1397,158,Card reader CPC D1.10,2017-03-23 08:38:50
1398,158,Card reader CPC D7.05,2017-03-23 08:43:00
1399,158,Charge,2017-03-23 09:22:00
1400,158,Charge,2017-03-23 10:44:00
1401,158,Charge,2017-03-23 13:13:00
1402,158,Charge,2017-03-23 13:14:00
1403,158,Patient_registration_for_HTMC,2017-03-23 13:54:00
1404,158,Регистрация_пациента_по_КА,2017-03-23 14:04:00
1405,158,Charge,2017-03-23 15:09:00
1406,158,Patient_registration_for_specialized_medical_aid,2017-03-23 15:31:00
1407,158,Charge,2017-03-23 16:56:00
1408,159,CP-2.04 Exit through the turnstile 3,2017-03-24 08:42:06
1409,159,CP-2.04 Exit through the turnstile 3,2017-03-24 08:42:09
1410,159,Card reader CPC D1.10,2017-03-24 08:43:37
1411,159,Patient_registration_for_specialized_medical_aid,2017-03-24 09:51:00
1412,159,Charge,2017-03-24 10:23:00
1413,159,Patient_registration_for_specialized_medical_aid,2017-03-24 10:32:00
1414,159,Charge,2017-03-24 10:55:00
1415,159,Charge,2017-03-24 11:11:00
1416,159,Patient_registration_for_specialized_medical_aid,2017-03-24 11:20:00
1417,159,Patient_registration_for_specialized_medical_aid,2017-03-24 11:31:00
1418,159,Charge,2017-03-24 12:07:00
1419,159,Charge,2017-03-24 12:52:00
1420,159,Patient_registration_for_specialized_medical_aid,2017-03-24 15:44:00
1421,160,CP-2.04 Exit through the turnstile 3,2017-03-27 08:36:01
1422,160,Card reader CPC D1.10,2017-03-27 08:37:34
1423,160,Charge,2017-03-27 10:28:00
1424,160,Charge,2017-03-27 10:35:00
1425,160,Charge,2017-03-27 10:37:00
1426,160,Направление_на_ВМП-ОМС,2017-03-27 11:13:00
1427,160,Charge,2017-03-27 13:16:00
1428,160,Charge,2017-03-27 13:48:00
